id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm75894,Little Men,MOVIE,"Jo March and her husband Professor Bhaer operate the Plumfield School for poor boys. When Dan, a tough street kid, comes to the school, he wins Jo's heart despite his hard edge, and she defends him when he is falsely accused. Dan's foster father, Major Burdle, is a swindler in cahoots with another crook called Willie the Fox. When the Plumfield School becomes in danger of foreclosure, the two con men cook up a scheme to save the home.",1940,,84,"['comedy', 'drama']",['US'],,tt0032717,5.7,377.0,1.773,6.1
tm95965,The Magnificent Rogue,MOVIE,A serviceman returns home at the end of WWII to discover his wife has become the head of her own very successful advertising agency. Comedy.,1946,,74,"['drama', 'comedy', 'romance']",['US'],,tt0038716,5.7,62.0,0.6,
tm8273,The Extra Girl,MOVIE,"Sue Graham is a small town girl who wants to be a motion picture star. She wins a contract when a picture of a very pretty girl is sent to a studio instead of her picture. When she arrives in Hollywood, the mistake is discovered and she starts working in the props department of the studio instead. Her parents then come out to California and invest some money with a very shifty individual.",1923,,69,"['romance', 'crime', 'comedy']",['US'],,tt0014029,6.6,1155.0,2.055,6.3
tm16763,Her Favorite Patient,MOVIE,"A beautiful female doctor visits her small hometown on her way back to Chicago. Her overworked uncle, who is the town's doctor, wants her to stay and help him, and he and a macho test pilot who's fallen for her come up with a plan that involves the pilot faking an illness and being treated by her, with her uncle's ""help"".",1945,,72,['comedy'],['US'],,tt0037530,6.0,209.0,1.097,5.8
tm156476,Sunset Range,MOVIE,"Grant hides stolen money in the luggage of Bonnie Shea who is moving west. Later when he and his men arrive to retrieve the money, they also kidnap Bonnie. This sends Reasonin' Bates and his cowhands on their horses after the gangsters in their cars.",1935,,60,"['comedy', 'drama', 'western', 'action', 'romance']",['US'],,tt0027058,6.3,86.0,1.584,5.0
tm2759,The Garden of Eden,MOVIE,"Toni Le Brun, a beautiful Viennese singer, becomes the ward of the wardrobe mistress of a Monte Carlo nightclub. Her benefactor, however, is actually a baroness incognito. Toni falls in love with the handsome Richard, but as they prepare to marry, she comes to believe he is only after the wealth accompanying her new noble status. But truth, like true love, will not be kept secret long.",1928,,78,"['drama', 'comedy']",['US'],,tt0018927,6.9,444.0,1.383,5.8
tm106873,There's Always Tomorrow,MOVIE,"Ignored by his ever-busy wife and children, a middle-aged businessman finds companionship with a former female employee.",1934,,86,"['drama', 'romance']",['US'],,tt0025876,6.7,70.0,1.021,8.0
tm83487,Dick Tracy vs. Cueball,MOVIE,A police detective uses his girlfriend to track down a homicidal maniac.,1946,,62,"['thriller', 'action', 'crime', 'family']",['US'],,tt0038478,5.9,1249.0,1.988,5.1
tm3367,Gambler's Choice,MOVIE,The professional gambler Ross Hadley is the owner of a posh gaming establishment in the heart of New York...,1944,,66,"['crime', 'drama', 'romance', 'action']",['US'],,tt0036845,6.0,159.0,0.745,6.0
tm16252,The White Gorilla,MOVIE,A white gorilla causes trouble in the deepest heart of Africa. The film uses footage from the silent 1927 serial Perils Of The Jungle which was written by director of The White Gorilla Harry L Fraser under the name Harry P.Crist,1945,,62,['action'],['US'],,tt0039987,2.8,505.0,1.47,4.8
tm48923,Behind Office Doors,MOVIE,Mary Linden is the secretary who is the unheralded power behind successful executive James Duneen. He takes her for granted until rival Wales tries to take her away from him.,1931,,82,"['romance', 'drama']",['US'],,tt0021649,6.1,478.0,1.413,5.2
tm1583,365 Nights in Hollywood,MOVIE,Down-on-his-luck film director Jimmie Dale takes a job at a fly-by-night acting school. He is drawn into the plans of the school's owner to bilk a wealthy young man out of the funds he has supplied to shoot a movie starring pretty student Alice Perkins. But Jimmie hopes to bilk the bilkers by actually completing the movie as ostensibly planned.,1934,,77,"['comedy', 'music', 'romance']",['US'],,tt0024808,5.7,141.0,3.41,
tm116723,Murder with Pictures,MOVIE,"Suspected crime boss Nate Girard beats a murder rap, and newspaper photog Kent Murdock is on the story. Girard and lawyer Redfield throw a party for the news men where Murdock romances a mystery woman who confronted Girard in front of him, but Murdock's fiancée Hester shows up. After they return to his apartment, have a fight, and she leaves, the mystery woman slips in and begs for his help. Police Inspector Bacon and the cops show up, looking for the mystery woman; Murdock hides her. Murdock goes with the cops to discuss the murder the woman is suspected of. Bacon explains (in flashback) how some photogs were setting up a shot with Girard and Redfield. When the flashbulbs popped, Redfield keeled over dead and the woman, Meg Archer, fled while the newsmen ran out to phone their papers. The newsmen (who were rounded up later as thoroly as possible) are taken into police custody, except for Murdock (who wasn't at the scene), who is given a cap on the sly by rival McGoogin. Altho ...",1936,,69,['crime'],['US'],,tt0028004,5.6,351.0,1.4,4.9
tm99134,Little Men,MOVIE,"The former Jo March and her husband Professor Bhaer operate the Plumfield School for homeless boys. One of the boys, Nat, invites Dan, a street kid, to come to the school, where the boys are all loved and well cared for. Dan is a young tough, but his heart is good, and when he is accused of theft at the school, Jo continues to believe in him and that the true thief will be found out.",1934,,72,"['romance', 'drama']",['US'],,tt0026636,6.2,78.0,1.217,4.0
tm1540,A Romance of Happy Valley,MOVIE,"John Logan leaves his parents and sweetheart in bucolic Happy Valley to make his fortune in the city. Those he left behind become miserable and beleaguered in his absence, but after several years he returns, a wealthy man. But his embittered father, not recognizing him for who he is, plans to murder the newly- arrived ""stranger"" for his money.",1919,,76,"['drama', 'romance']",['US'],,tt0009559,6.3,396.0,1.691,7.0
tm153674,In Old Caliente,MOVIE,"Americans come west to California in the hope of peaceful settlement. Roy and Gabby sing a duet: ""We're Not Coming Out Tonight."" Other songs include ""Sundown on the Rangeland"" and ""Ride on Vaquero.""",1939,G,54,"['comedy', 'western', 'action', 'drama', 'music']",['US'],,tt0031478,5.7,224.0,1.176,5.0
tm89635,Dick Tracy's Dilemma,MOVIE,"Dick Tracy investigates the theft of a fortune of fur coats, a possible insurance swindle and several murders, all linked to a huge thug who wears a hook in place of his right hand.",1947,,60,"['crime', 'family', 'action', 'drama']",['US'],,tt0039321,5.9,990.0,1.686,5.4
tm134252,Tomorrow at Seven,MOVIE,"People in an old, dark mansion are menaced by a maniac called ""The Black Ace.",1933,,62,"['crime', 'drama', 'romance', 'thriller', 'comedy']",['US'],,tt0024679,5.6,295.0,2.806,6.6
tm114975,August Week End,MOVIE,"At a high-society dinner party, a wealthy, older and married man sets his sights on a beautiful young girl who's loved by a younger and not-so-wealthy man.",1936,,62,['drama'],['US'],,tt0027316,5.1,82.0,0.841,
tm76878,Boys of the City,MOVIE,"Street kids get sent to the country, where they get mixed up in murder and a haunted house.",1940,,68,"['thriller', 'comedy']",['US'],,tt0032277,5.6,622.0,2.231,5.4
tm89134,The Gunman From Bodie,MOVIE,"The Rough Riders are after a gang of rustlers. Marshal Roberts is posing as a wanted outlaw, McCall is the Marshal supposedly after him, and Sandy is on hand as a cook. Roberts hopes his joining the gang will help bring them in.",1941,,62,['western'],['US'],,tt0033683,5.9,133.0,0.991,7.0
tm89134,The Gunman From Bodie,MOVIE,"The Rough Riders are after a gang of rustlers. Marshal Roberts is posing as a wanted outlaw, McCall is the Marshal supposedly after him, and Sandy is on hand as a cook. Roberts hopes his joining the gang will help bring them in.",1941,,62,['western'],['US'],,tt0033683,5.9,133.0,0.991,7.0
tm206809,Dr. Christian Meets the Women,MOVIE,A conman arrives in town trying to sell his miracle methods of weight loss to the ladies. It's left to the good Dr. Christian to expose this fake and save a fragile young girl's life.,1940,,68,['drama'],['US'],,tt0032411,5.9,110.0,0.801,5.0
tm83660,Colonel Effingham's Raid,MOVIE,"The story takes place in 1940. On the eve of America's entry in World War II, a colonel retired to his small Southern town, and discovers that there is a plan afoot to tear down Confederate Monument Square. He begins a campaign to rally the townspeople to save the square.",1946,,72,"['romance', 'comedy']",['US'],,tt0037607,6.0,392.0,1.168,5.6
tm4564,Dangerous Passage,MOVIE,"Joe Beck leaves Central America so that he can return to Texas and collect a large inheritance, but he picks a dangerous ship on which to travel.",1944,,60,['drama'],['US'],,tt0036741,5.4,307.0,0.84,4.9
tm112173,The President's Mystery,MOVIE,"The screenplay for this mystery is based upon a story suggested to Liberty Magazine by President Franklin D. Roosevelt. It is the tale of a prominent lawyer who shocks his snooty friends, family and colleagues by abruptly abandoning his successful practice and his wife to find true happiness. He soon falls in love with another woman and continues to keep a low profile until he learns that his first wife stands accused of murdering him",1936,,80,"['thriller', 'drama']",['US'],,tt0028135,5.6,185.0,1.39,5.2
tm68321,Brothers of the West,MOVIE,"Tyler is a range detective whose brother stands accused of robbing a bank and murdering the bank president. To prove him innocent, Tyler must decipher his only clue, an unusual set of tire tracks.",1937,,58,"['western', 'action', 'romance', 'drama']",['US'],,tt0028666,6.0,74.0,0.661,6.0
tm138425,My Lady of Whims,MOVIE,"Aspiring author Prudence ""Prue"" Severn leaves her staid home for the wild life in New York's artistic Greenwich Village community. Her concerned family hires two thrill-seeking ex-doughboys, bow-tied Bartley ""Bart"" Greer and his trigger-happy buddy Lee, to look after her and, hopefully, persuade her to come home. They move into Prue's apartment building, where she lives with a sculptress pal. Although interested in Bart, Prue senses he is being paid to watch over her-- so she decides to elope with the handsome Rolf.",1925,,59,"['drama', 'comedy']",['US'],,tt0017184,5.7,144.0,2.362,5.8
tm220934,Riddle Ranch,MOVIE,"Rigging a horse race, Don Carlos wins a lot of money. When he loses his winnings at the gambling table, he shoots the dealer with Horton's gun. Horton is arrested but cannot prove his innocence.",1935,,63,"['western', 'romance']",['US'],,tt0137193,4.3,24.0,0.6,
tm82785,In Old Cheyenne,MOVIE,"Roy is a newspaper reporter. He goes to Cheyenne to cover the activities of supposed bad guy Arapahoe Brown. Roy, of course, discovers who the real bad guy is.",1941,,58,"['western', 'action', 'music', 'romance']",['US'],,tt0033752,6.2,127.0,2.089,3.5
tm210833,West of the Law,MOVIE,"The Rough Riders arrive to fight Rand, Ludlow and their gang. Buck poses as a preacher, Tim as a preacher, and Sandy as an undertaker. Buck not only wants the outlaws, but also their unknown boss.",1942,,60,"['western', 'drama', 'action']",['US'],,tt0035543,7.0,58.0,0.665,
tm67650,The Shadow Strikes,MOVIE,"Lamont Cranston assumes his secret identity as ""The Shadow"", to break up an attempted robbery at an attorney's office. When the police search the scene, Cranston must assume the identity of the attorney. Before he can leave, a phone call summons the attorney to the home of Delthern, a wealthy client, who wants a new will drawn up. As Cranston meets with him, Delthern is suddenly shot, and Cranston is quickly caught up in a new mystery.",1937,,62,"['thriller', 'crime']",['US'],,tt0029542,4.8,493.0,1.522,4.7
